,temperature,wind_mph,humid,score_dif
6840,59,21.0,97,18
6841,57,5.0,37,8
6842,38,5.0,54,25
6843,72,0.0,0,5
6844,58,6.0,78,8
6845,55,19.0,96,3
6846,36,16.0,83,4
6847,72,0.0,0,3
6848,72,0.0,0,2
6849,50,5.0,67,15
6850,43,7.0,65,3
6851,29,11.0,75,25
6852,47,6.0,70,10
6853,44,11.0,48,14
6854,27,16.0,91,14
6855,39,4.0,70,3
6856,38,11.0,44,14
6857,72,0.0,0,4
6858,37,9.0,95,17
6859,72,0.0,0,15
6860,72,0.0,0,6
6861,61,6.0,49,6
6862,72,0.0,0,25
6863,68,8.0,66,6
6864,76,15.0,64,7
6865,39,5.0,72,11
6866,72,0.0,0,4
6867,31,13.0,47,27
6868,72,0.0,0,24
6869,51,16.0,92,24
6870,49,7.0,96,14
6871,72,0.0,0,16
6872,51,17.0,77,25
6873,58,13.0,95,24
6874,55,5.0,66,38
6875,69,14.0,80,3
6876,54,10.0,86,10
6877,72,0.0,0,3
6878,31,14.0,85,11
6879,72,0.0,0,24
6880,72,0.0,0,27
6881,34,12.0,73,13
6882,40,20.0,76,24
6883,64,12.0,70,14
6884,72,0.0,0,2
6885,59,15.0,81,6
6886,72,0.0,0,6
6887,29,16.0,78,35
6888,72,0.0,0,16
6889,29,15.0,79,26
6890,34,15.0,68,7
6891,72,13.0,74,10
6892,63,3.0,44,4
6893,72,0.0,0,8
6894,57,17.0,86,19
6895,41,17.0,90,1
6896,37,8.0,85,13
6897,32,6.0,85,10
6898,33,15.0,77,5
6899,61,12.0,15,1
6900,42,14.0,82,14
6901,50,22.0,75,6
6902,72,0.0,0,8
6903,72,0.0,0,11
6904,72,0.0,0,7
6905,24,16.0,40,5
6906,46,5.0,44,11
6907,56,10.0,76,7
6908,72,0.0,0,28
6909,68,8.0,64,2
6910,72,0.0,0,1
6911,26,13.0,51,1
6912,50,19.0,90,7
6913,33,4.0,52,4
6914,32,14.0,74,11
6915,49,11.0,76,2
6916,58,7.0,67,15
6917,37,12.0,61,7
6918,30,12.0,82,28
6919,32,10.0,54,3
6920,59,13.0,80,6
6921,34,9.0,60,27
6922,30,8.0,68,10
6923,27,3.0,73,3
6924,51,9.0,84,10
6925,39,12.0,90,3
6926,54,13.0,86,25
6927,58,26.0,79,14
6928,56,12.0,82,28
6929,34,17.0,95,21
6930,36,13.0,46,3
6931,64,13.0,79,9
6932,42,8.0,96,25
6933,3,16.0,67,17
6934,23,19.0,54,14
6935,72,0.0,0,14
6936,72,0.0,0,11
6937,78,3.0,74,14
6938,71,4.0,72,3
6939,81,7.0,80,6
6940,66,4.0,76,30
6941,70,14.0,53,16
6942,65,6.0,80,21
6943,80,8.0,78,3
6944,71,4.0,79,1
6945,75,10.0,70,14
6946,67,8.0,85,34
6947,82,5.0,71,7
6948,72,0.0,0,14
6949,72,0.0,0,38
6950,69,8.0,82,14
6951,67,8.0,70,1
6952,68,9.0,81,3
6953,72,0.0,0,3
6954,72,0.0,0,25
6955,89,5.0,48,3
6956,80,11.0,71,3
6957,72,0.0,0,14
6958,72,0.0,0,21
6959,71,6.0,68,13
6960,70,8.0,69,1
6961,79,10.0,66,27
6962,72,0.0,0,7
6963,72,0.0,0,3
6964,73,9.0,61,6
6965,67,11.0,68,1
6966,66,6.0,86,5
6967,68,13.0,76,26
6968,72,6.0,80,6
6969,71,7.0,65,6
6970,72,0.0,0,14
6971,71,11.0,42,21
6972,72,0.0,0,5
6973,69,6.0,75,25
6974,72,0.0,0,28
6975,74,7.0,71,19
6976,72,9.0,68,1
6977,63,7.0,93,3
6978,86,10.0,57,1
6979,71,13.0,74,26
6980,51,9.0,82,18
6981,66,15.0,70,27
6982,60,19.0,56,1
6983,72,0.0,0,10
6984,51,9.0,66,2
6985,56,17.0,61,28
6986,75,10.0,52,21
6987,84,5.0,64,10
6988,72,0.0,0,18
6989,50,8.0,72,6
6990,72,0.0,0,4
6991,82,8.0,74,9
6992,66,12.0,67,17
6993,60,8.0,81,13
6994,81,11.0,77,1
6995,64,14.0,85,12
6996,73,6.0,83,4
6997,72,8.0,48,18
6998,72,0.0,0,8
6999,78,10.0,49,24
7000,72,0.0,0,9
7001,72,0.0,0,11
7002,67,11.0,56,3
7003,63,13.0,78,5
7004,69,11.0,66,13
7005,72,0.0,0,4
7006,69,8.0,80,3
7007,72,0.0,0,3
7008,86,6.0,35,1
7009,65,12.0,84,9
7010,68,7.0,74,14
7011,68,4.0,73,8
7012,79,10.0,69,8
7013,67,10.0,56,15
7014,68,13.0,70,3
7015,82,12.0,66,3
7016,62,13.0,70,5
7017,59,10.0,30,21
7018,74,12.0,64,23
7019,64,10.0,28,14
7020,60,8.0,47,11
7021,59,13.0,63,20
7022,77,11.0,75,17
7023,53,9.0,58,27
7024,72,0.0,0,7
7025,57,4.0,66,2
7026,72,0.0,0,6
7027,77,10.0,71,18
7028,68,15.0,53,1
7029,65,8.0,72,5
7030,57,10.0,69,28
7031,55,4.0,61,14
7032,72,0.0,0,8
7033,72,0.0,0,7
7034,51,7.0,66,16
7035,54,13.0,75,5
7036,66,10.0,59,4
7037,60,12.0,72,3
7038,55,13.0,68,3
7039,56,8.0,76,11
7040,72,0.0,0,13
7041,72,0.0,0,6
7042,72,0.0,0,3
7043,72,0.0,0,8
7044,46,11.0,83,6
7045,50,11.0,86,3
7046,72,0.0,0,11
7047,62,7.0,22,27
7048,78,9.0,89,4
7049,35,11.0,80,3
7050,66,7.0,31,16
7051,63,8.0,94,9
7052,48,10.0,74,1
7053,46,12.0,76,2
7054,72,0.0,0,23
7055,48,20.0,87,18
7056,82,11.0,78,3
7057,55,16.0,56,6
7058,42,14.0,71,23
7059,72,0.0,0,3
7060,46,13.0,79,7
7061,39,12.0,78,10
7062,65,5.0,73,7
7063,60,12.0,67,24
7064,73,3.0,31,10
7065,38,16.0,48,3
7066,60,14.0,93,3
7067,72,0.0,0,5
7068,72,0.0,0,3
7069,51,14.0,91,3
7070,36,16.0,73,3
7071,64,6.0,66,7
7072,46,13.0,76,37
7073,38,7.0,85,10
7074,72,0.0,0,21
7075,58,7.0,63,3
7076,63,7.0,71,6
7077,46,7.0,79,4
7078,54,8.0,68,14
7079,43,9.0,78,21
7080,72,0.0,0,15
7081,54,10.0,79,18
7082,30,12.0,90,34
7083,50,15.0,85,23
7084,72,0.0,0,7
7085,47,12.0,67,12
7086,56,12.0,86,8
7087,37,8.0,56,3
7088,72,0.0,0,23
7089,25,11.0,78,8
7090,38,14.0,68,0
7091,38,17.0,69,9
7092,61,6.0,72,25
7093,72,0.0,0,3
7094,72,0.0,0,3
7095,60,9.0,73,20
7096,29,15.0,78,17
7097,56,10.0,58,8
7098,72,0.0,0,6
7099,24,8.0,71,2
7100,70,11.0,73,17
7101,39,11.0,74,5
7102,39,10.0,98,2
7103,72,0.0,0,6
7104,72,0.0,0,17
7105,23,17.0,62,28
7106,45,6.0,90,3
7107,48,3.0,93,3
7108,72,0.0,0,5
7109,72,0.0,0,22
7110,61,15.0,86,7
7111,40,6.0,90,17
7112,27,13.0,73,6
7113,49,5.0,90,0
7114,32,12.0,92,3
7115,42,11.0,42,28
7116,72,0.0,0,35
7117,66,16.0,68,13
7118,38,7.0,58,3
7119,61,8.0,67,10
7120,72,0.0,0,7
7121,46,14.0,84,35
7122,71,14.0,89,2
7123,45,7.0,75,12
7124,56,5.0,52,6
7125,57,6.0,93,3
7126,46,5.0,80,2
7127,50,6.0,82,3
7128,39,6.0,92,10
7129,56,12.0,76,18
7130,72,0.0,0,16
7131,42,13.0,84,27
7132,36,16.0,53,7
7133,28,13.0,86,11
7134,43,9.0,56,6
7135,35,17.0,56,10
7136,49,8.0,56,11
7137,62,11.0,82,11
7138,57,6.0,82,10
7139,72,0.0,0,7
7140,31,11.0,80,17
7141,35,19.0,63,8
7142,25,7.0,87,30
7143,56,7.0,62,3
7144,57,14.0,91,11
7145,49,11.0,88,10
7146,36,13.0,69,20
7147,36,14.0,86,3
7148,41,8.0,52,21
7149,72,0.0,0,3
7150,53,12.0,79,1
7151,30,15.0,74,6
7152,35,11.0,61,2
7153,38,20.0,56,31
7154,58,6.0,52,22
7155,33,6.0,73,7
7156,72,0.0,0,1
7157,72,0.0,0,17
7158,72,0.0,0,3
7159,72,0.0,0,41
7160,49,7.0,90,17
7161,49,6.0,50,12
7162,32,7.0,73,10
7163,31,16.0,84,12
7164,52,12.0,54,11
7165,55,8.0,71,3
7166,72,0.0,0,3
7167,23,6.0,80,35
7168,72,0.0,0,29
7169,48,17.0,87,13
7170,65,6.0,86,16
7171,37,13.0,74,2
7172,47,15.0,83,10
7173,72,0.0,0,11
7174,42,10.0,58,3
7175,76,12.0,84,2
7176,27,21.0,50,25
7177,39,10.0,69,1
7178,33,14.0,63,14
7179,49,11.0,69,10
7180,54,13.0,90,16
7181,50,14.0,36,1
7182,27,17.0,79,14
7183,30,11.0,91,4
7184,54,10.0,95,13
7185,33,8.0,52,3
7186,59,6.0,79,7
7187,73,9.0,83,2
7188,72,0.0,0,24
7189,74,8.0,73,19
7190,80,7.0,73,1
7191,72,0.0,0,9
7192,72,0.0,0,7
7193,73,5.0,51,7
7194,75,11.0,60,38
7195,88,11.0,44,28
7196,84,12.0,66,20
7197,80,12.0,42,7
7198,70,14.0,70,6
7199,81,8.0,62,9
7200,79,5.0,76,5
7201,70,9.0,46,6
7202,72,0.0,0,5
7203,75,9.0,60,14
7204,72,0.0,0,19
7205,76,4.0,47,6
7206,72,11.0,59,3
7207,79,6.0,73,5
7208,82,12.0,62,6
7209,64,14.0,65,19
7210,66,10.0,76,23
7211,70,5.0,79,8
7212,72,0.0,0,7
7213,73,4.0,59,5
7214,72,0.0,0,5
7215,72,0.0,0,6
7216,78,10.0,69,35
7217,90,7.0,27,14
7218,74,7.0,82,7
7219,78,7.0,94,12
7220,73,8.0,76,38
7221,81,9.0,90,14
7222,71,10.0,86,16
7223,72,0.0,0,23
7224,68,10.0,87,11
7225,72,10.0,82,1
7226,84,8.0,80,21
7227,64,10.0,68,17
7228,72,0.0,0,10
7229,75,10.0,76,24
7230,73,5.0,75,7
7231,59,4.0,82,11
7232,79,11.0,60,7
7233,78,12.0,63,3
7234,78,11.0,70,3
7235,76,11.0,65,3
7236,72,0.0,0,6
7237,84,9.0,72,1
7238,80,12.0,60,22
7239,66,7.0,69,18
7240,72,0.0,0,3
7241,81,6.0,66,5
7242,72,0.0,0,21
7243,50,9.0,68,5
7244,55,8.0,70,11
7245,72,0.0,0,3
7246,72,0.0,0,28
7247,47,14.0,85,25
7248,80,6.0,81,17
7249,80,10.0,31,3
7250,58,17.0,74,4
7251,72,0.0,0,5
7252,56,13.0,88,21
7253,57,19.0,93,11
7254,54,14.0,84,13
7255,64,15.0,73,14
7256,56,6.0,74,5
7257,60,9.0,70,4
7258,68,9.0,69,7
7259,72,0.0,0,20
7260,72,0.0,0,7
7261,72,0.0,0,31
7262,58,18.0,95,30
7263,72,0.0,0,5
7264,77,5.0,20,13
7265,61,7.0,60,1
7266,63,14.0,65,5
7267,80,11.0,81,7
7268,72,0.0,0,7
7269,72,0.0,0,34
7270,69,12.0,61,30
7271,72,0.0,0,8
7272,65,11.0,62,10
7273,77,8.0,76,3
7274,81,17.0,68,14
7275,68,18.0,56,1
7276,66,8.0,38,3
7277,58,16.0,85,1
7278,64,11.0,72,27
7279,58,12.0,67,3
7280,64,18.0,63,10
7281,55,2.0,63,16
7282,61,10.0,64,17
7283,72,0.0,0,6
7284,64,11.0,46,25
7285,78,14.0,64,3
7286,52,7.0,77,18
7287,50,10.0,46,13
7288,72,0.0,0,21
7289,72,0.0,0,18
7290,65,8.0,80,7
7291,57,3.0,55,3
7292,63,12.0,78,7
7293,55,9.0,48,7
7294,73,4.0,89,3
7295,72,0.0,0,22
7296,48,6.0,52,26
7297,44,7.0,71,6
7298,49,12.0,73,14
7299,72,0.0,0,2
7300,55,7.0,75,7
7301,47,6.0,56,10
7302,61,6.0,63,14
7303,72,0.0,0,13
7304,72,0.0,0,5
7305,49,19.0,97,3
7306,50,11.0,56,34
7307,72,0.0,0,12
7308,74,11.0,68,13
7309,66,7.0,71,13
7310,48,10.0,60,1
7311,53,9.0,81,2
7312,31,8.0,86,17
7313,50,6.0,96,10
7314,46,13.0,61,22
7315,45,6.0,62,3
7316,68,7.0,71,9
7317,72,0.0,0,7
7318,44,9.0,69,31
7319,36,4.0,81,8
7320,65,7.0,42,2
7321,44,4.0,62,7
7322,72,0.0,0,23
7323,54,15.0,63,34
7324,58,6.0,77,9
7325,58,6.0,74,1
7326,72,0.0,0,21
7327,72,0.0,0,21
7328,56,12.0,67,25
7329,72,0.0,0,12
7330,58,10.0,65,3
7331,72,0.0,0,1
7332,72,6.0,81,5
7333,55,4.0,90,4
7334,64,4.0,43,7
7335,46,18.0,63,3
7336,53,14.0,71,23
7337,72,0.0,0,7
7338,36,7.0,60,15
7339,59,6.0,60,1
7340,72,0.0,0,14
7341,56,10.0,90,11
7342,38,14.0,61,23
7343,56,15.0,30,26
7344,54,12.0,68,8
7345,44,7.0,62,21
7346,43,14.0,55,20
7347,41,9.0,57,3
7348,74,8.0,80,3
7349,72,0.0,0,4
7350,38,8.0,64,7
7351,46,17.0,66,3
7352,58,7.0,61,10
7353,72,0.0,0,3
7354,52,9.0,91,8
7355,57,9.0,72,17
7356,72,0.0,0,2
7357,74,9.0,69,20
7358,43,8.0,76,4
7359,53,8.0,71,27
7360,53,5.0,50,7
7361,62,14.0,86,14
7362,58,14.0,70,15
7363,72,0.0,0,11
7364,66,23.0,82,10
7365,54,20.0,66,10
7366,57,24.0,89,24
7367,54,12.0,56,3
7368,50,18.0,51,10
7369,65,11.0,83,2
7370,63,11.0,81,14
7371,62,9.0,76,4
7372,73,7.0,76,15
7373,72,0.0,0,26
7374,65,6.0,80,3
7375,45,10.0,62,4
7376,66,14.0,82,13
7377,25,8.0,83,4
7378,54,7.0,82,1
7379,72,0.0,0,7
7380,72,0.0,0,19
7381,73,7.0,77,2
7382,72,0.0,0,14
7383,44,8.0,56,4
7384,31,6.0,77,6
7385,72,0.0,0,13
7386,42,5.0,80,10
7387,41,5.0,62,3
7388,43,8.0,96,3
7389,74,10.0,94,13
7390,72,0.0,0,21
7391,43,7.0,60,3
7392,38,11.0,66,23
7393,78,12.0,74,5
7394,73,11.0,90,3
7395,72,0.0,0,10
7396,51,14.0,81,22
7397,39,20.0,71,7
7398,44,16.0,47,4
7399,44,8.0,98,4
7400,48,3.0,97,7
7401,25,11.0,75,8
7402,41,4.0,82,1
7403,72,0.0,0,4
7404,55,12.0,73,7
7405,46,12.0,69,3
7406,32,7.0,73,21
7407,72,0.0,0,7
7408,57,6.0,63,2
7409,49,9.0,59,21
7410,72,0.0,0,40
7411,76,11.0,81,10
7412,48,11.0,51,7
7413,31,7.0,82,10
7414,72,0.0,0,12
7415,26,5.0,72,9
7416,46,5.0,97,19
7417,72,0.0,0,8
7418,36,13.0,47,7
7419,45,12.0,72,16
7420,29,7.0,68,10
7421,53,4.0,39,3
7422,34,9.0,45,21
7423,72,0.0,0,22
7424,32,10.0,75,35
7425,33,14.0,60,3
7426,57,8.0,85,18
7427,43,24.0,71,13
7428,75,14.0,80,7
7429,64,12.0,89,15
7430,54,12.0,56,3
7431,72,0.0,0,2
7432,29,14.0,62,35
7433,72,0.0,0,20
7434,28,16.0,53,10
7435,72,0.0,0,3
7436,37,20.0,36,13
7437,74,11.0,67,15
7438,72,0.0,0,3
7439,80,12.0,81,38
7440,79,7.0,46,1
7441,70,6.0,64,1
7442,72,0.0,0,17
7443,68,10.0,69,3
7444,73,8.0,50,2
7445,72,0.0,0,9
7446,81,7.0,82,4
7447,70,10.0,54,43
7448,72,0.0,0,17
7449,72,0.0,0,8
7450,61,9.0,84,4
7451,71,5.0,59,6
7452,50,7.0,65,17
7453,67,5.0,44,27
7454,66,10.0,87,16
7455,66,5.0,67,2
7456,79,9.0,86,3
7457,61,9.0,74,7
7458,72,6.0,54,17
7459,64,9.0,62,1
7460,60,9.0,65,3
7461,72,0.0,0,5
7462,62,4.0,74,3
7463,72,0.0,0,8
7464,68,9.0,60,29
7465,64,4.0,76,14
7466,62,5.0,63,14
7467,83,11.0,46,17
7468,58,10.0,73,2
7469,68,16.0,58,3
7470,72,0.0,0,28
7471,68,11.0,75,10
7472,76,8.0,90,1
7473,60,7.0,66,26
7474,78,7.0,90,3
7475,63,9.0,62,7
7476,70,6.0,80,24
7477,64,6.0,56,19
7478,69,9.0,54,7
7479,67,8.0,78,7
7480,63,6.0,91,8
7481,87,7.0,33,14
7482,72,0.0,0,6
7483,44,8.0,81,4
7484,62,12.0,57,28
7485,65,10.0,80,7
7486,56,14.0,68,12
7487,60,9.0,66,14
7488,72,0.0,0,7
7489,67,12.0,71,1
7490,60,9.0,78,2
7491,66,8.0,74,2
7492,78,10.0,54,28
7493,72,0.0,0,1
7494,41,11.0,75,8
7495,82,13.0,83,5
7496,72,0.0,0,22
7497,72,0.0,0,3
7498,72,0.0,0,10
7499,64,11.0,98,3
7500,58,10.0,74,3
7501,71,10.0,57,3
7502,84,6.0,24,11
7503,72,0.0,0,2
7504,72,0.0,0,3
7505,71,8.0,83,3
7506,62,6.0,94,1
7507,60,8.0,92,3
7508,65,8.0,76,2
7509,68,12.0,67,10
7510,70,11.0,26,2
7511,63,10.0,81,1
7512,66,9.0,75,3
7513,64,6.0,85,3
7514,72,0.0,0,3
7515,72,0.0,0,2
7516,48,12.0,67,4
7517,72,0.0,0,28
7518,58,10.0,86,14
7519,74,24.0,83,17
7520,58,12.0,75,6
7521,32,10.0,62,21
7522,74,12.0,12,14
7523,59,19.0,71,3
7524,51,5.0,74,27
7525,59,6.0,36,18
7526,71,9.0,56,3
7527,65,8.0,70,28
7528,46,8.0,60,15
7529,50,17.0,58,28
7530,72,0.0,0,24
7531,62,10.0,51,3
7532,72,0.0,0,21
7533,49,14.0,65,1
7534,72,0.0,0,31
7535,59,10.0,73,1
7536,72,0.0,0,10
7537,41,9.0,67,4
7538,72,0.0,0,17
7539,65,6.0,65,3
7540,74,7.0,14,24
7541,64,8.0,62,7
7542,58,9.0,74,34
7543,72,0.0,0,10
7544,62,6.0,73,31
7545,59,6.0,90,6
7546,59,4.0,80,3
7547,72,0.0,0,7
7548,72,0.0,0,5
7549,61,6.0,85,26
7550,51,10.0,28,3
7551,52,16.0,62,20
7552,76,14.0,78,17
7553,72,0.0,0,15
7554,72,0.0,0,8
7555,62,19.0,69,21
7556,72,0.0,0,4
7557,50,18.0,41,5
7558,59,5.0,68,26
7559,72,0.0,0,23
7560,63,6.0,73,16
7561,72,0.0,0,17
7562,55,14.0,43,17
7563,37,6.0,48,1
7564,43,11.0,56,32
7565,72,0.0,0,10
7566,53,12.0,71,8
7567,69,7.0,85,7
7568,64,6.0,64,3
7569,72,0.0,0,25
7570,58,6.0,77,19
7571,75,3.0,26,4
7572,68,7.0,51,14
7573,72,0.0,0,18
7574,50,19.0,68,20
7575,60,13.0,65,10
7576,53,15.0,71,1
7577,52,9.0,82,7
7578,54,15.0,49,3
7579,72,0.0,0,3
7580,43,19.0,57,7
7581,62,9.0,92,18
7582,44,4.0,88,14
7583,41,11.0,86,9
7584,71,7.0,81,10
7585,58,5.0,81,10
7586,59,2.0,87,27
7587,54,13.0,74,16
7588,69,8.0,87,9
7589,50,16.0,62,12
7590,57,7.0,91,6
7591,62,6.0,38,4
7592,58,8.0,82,10
7593,60,7.0,81,3
7594,55,7.0,93,3
7595,30,9.0,90,6
7596,50,10.0,54,20
7597,72,0.0,0,4
7598,72,0.0,0,31
7599,46,10.0,61,7
7600,72,0.0,0,8
7601,56,8.0,73,3
7602,72,0.0,0,13
7603,72,0.0,0,7
7604,50,17.0,48,10
7605,52,5.0,57,6
7606,37,10.0,73,12
7607,38,10.0,73,7
7608,39,16.0,67,10
7609,51,11.0,51,3
7610,56,7.0,84,17
7611,45,10.0,43,14
7612,72,0.0,0,16
7613,55,9.0,72,13
7614,55,5.0,28,4
7615,49,9.0,74,7
7616,52,6.0,72,27
7617,73,13.0,71,3
7618,26,14.0,56,6
7619,72,0.0,0,23
7620,55,10.0,81,13
7621,50,8.0,66,9
7622,42,14.0,96,16
7623,56,6.0,31,13
7624,55,13.0,83,14
7625,68,8.0,86,7
7626,54,9.0,69,7
7627,31,4.0,87,2
7628,43,8.0,44,25
7629,32,4.0,69,7
7630,40,16.0,55,8
7631,50,16.0,92,10
7632,72,0.0,0,3
7633,30,6.0,74,2
7634,72,0.0,0,5
7635,72,0.0,0,16
7636,42,6.0,85,3
7637,50,4.0,84,19
7638,71,6.0,78,7
7639,38,6.0,86,16
7640,65,10.0,83,3
7641,27,10.0,82,16
7642,43,5.0,54,17
7643,38,12.0,61,15
7644,57,4.0,29,10
7645,49,6.0,76,13
7646,72,0.0,0,21
7647,40,11.0,71,23
7648,28,9.0,85,18
7649,76,6.0,74,3
7650,53,9.0,64,45
7651,30,14.0,53,6
7652,72,0.0,0,3
7653,48,12.0,78,1
7654,33,8.0,66,10
7655,72,0.0,0,4
7656,72,0.0,0,7
7657,72,0.0,0,10
7658,50,3.0,78,6
7659,28,9.0,54,22
7660,36,9.0,63,27
7661,47,9.0,62,19
7662,60,6.0,34,3
7663,72,0.0,0,23
7664,26,15.0,58,10
7665,72,0.0,0,9
7666,30,15.0,52,17
7667,29,18.0,48,3
7668,72,0.0,0,22
7669,27,19.0,68,1
7670,58,7.0,69,7
7671,48,7.0,89,10
7672,68,14.0,78,8
7673,50,18.0,59,3
7674,56,7.0,91,32
7675,53,14.0,74,11
7676,42,10.0,86,17
7677,47,9.0,83,7
7678,32,15.0,91,25
7679,72,0.0,0,7
7680,53,10.0,59,11
7681,63,4.0,79,17
7682,44,14.0,76,25
7683,48,15.0,81,14
7684,32,10.0,58,6
7685,72,0.0,0,5
7686,39,8.0,48,14
7687,37,4.0,82,6
7688,72,0.0,0,3
7689,72,0.0,0,17
7690,52,11.0,53,1
7691,46,13.0,45,55
7692,72,0.0,0,3
7693,72,0.0,0,12
7694,72,0.0,0,5
7695,58,10.0,68,19
7696,72,0.0,0,7
7697,78,7.0,84,5
7698,70,7.0,82,3
7699,84,9.0,74,23
7700,76,7.0,92,3
7701,86,9.0,51,13
7702,69,13.0,87,4
7703,72,0.0,0,4
7704,72,0.0,0,3
7705,75,8.0,86,20
7706,95,7.0,32,27
7707,63,8.0,95,5
7708,72,0.0,0,8
7709,73,5.0,90,16
7710,60,12.0,77,3
7711,72,0.0,0,5
7712,74,7.0,91,17
7713,72,0.0,0,6
7714,92,5.0,31,1
7715,78,8.0,71,3
7716,71,10.0,26,28
7717,56,8.0,93,3
7718,59,11.0,76,16
7719,74,4.0,80,3
7720,67,7.0,78,1
7721,82,9.0,76,41
7722,72,0.0,0,7
7723,74,7.0,82,15
7724,72,0.0,0,5
7725,73,7.0,80,9
7726,73,9.0,74,1
7727,74,12.0,88,13
7728,60,9.0,63,3
7729,59,8.0,64,5
7730,64,10.0,52,7
7731,72,0.0,0,21
7732,72,0.0,0,17
7733,69,9.0,44,32
7734,63,13.0,51,13
7735,83,16.0,76,13
7736,59,16.0,61,8
7737,62,5.0,83,10
7738,57,14.0,68,3
7739,68,8.0,74,9
7740,63,8.0,74,6
7741,62,11.0,92,3
7742,80,6.0,28,26
7743,70,6.0,89,37
7744,62,8.0,83,26
7745,71,11.0,88,10
7746,84,9.0,74,7
7747,72,0.0,0,14
7748,33,11.0,89,1
7749,82,6.0,84,4
7750,54,12.0,85,7
7751,68,8.0,70,8
7752,72,15.0,80,17
7753,72,0.0,0,21
7754,72,0.0,0,29
7755,62,6.0,79,15
7756,65,13.0,76,7
7757,63,10.0,78,3
7758,60,9.0,68,2
7759,72,0.0,0,7
7760,60,5.0,92,3
7761,72,0.0,0,26
7762,62,12.0,75,12
7763,66,6.0,73,14
7764,69,12.0,29,9
7765,73,17.0,80,11
7766,64,13.0,66,3
7767,60,3.0,76,28
7768,74,13.0,49,7
7769,58,14.0,80,6
7770,50,14.0,53,8
7771,50,15.0,55,17
7772,50,13.0,48,23
7773,82,6.0,77,9
7774,38,10.0,74,9
7775,39,18.0,63,21
7776,48,12.0,57,3
7777,72,0.0,0,7
7778,71,12.0,79,5
7779,72,0.0,0,7
7780,68,8.0,83,14
7781,85,12.0,30,8
7782,72,0.0,0,7
7783,72,0.0,0,18
7784,60,8.0,83,3
7785,71,4.0,36,19
7786,72,8.0,46,5
7787,46,5.0,88,13
7788,60,6.0,63,15
7789,60,9.0,94,3
7790,72,0.0,0,16
7791,51,10.0,81,3
7792,47,8.0,49,34
7793,60,9.0,65,12
7794,67,14.0,54,17
7795,64,7.0,70,7
7796,67,3.0,64,14
7797,72,4.0,67,14
7798,60,8.0,61,8
7799,68,16.0,94,41
7800,65,6.0,71,18
7801,72,0.0,0,4
7802,66,26.0,28,28
7803,62,13.0,88,20
7804,64,4.0,82,10
7805,72,0.0,0,7
7806,60,9.0,56,4
7807,72,0.0,0,2
7808,59,5.0,60,22
7809,72,10.0,82,19
7810,53,10.0,54,3
7811,69,12.0,88,6
7812,41,7.0,81,9
7813,75,8.0,68,8
7814,56,9.0,81,10
7815,51,8.0,75,5
7816,72,5.0,86,28
7817,47,12.0,36,3
7818,39,11.0,56,3
7819,62,6.0,70,11
7820,62,6.0,70,2
7821,72,0.0,0,12
7822,43,19.0,49,17
7823,72,0.0,0,1
7824,52,14.0,35,6
7825,51,14.0,57,3
7826,72,0.0,0,3
7827,46,8.0,54,3
7828,52,20.0,55,7
7829,59,7.0,69,1
7830,72,0.0,0,16
7831,72,0.0,0,15
7832,47,11.0,85,2
7833,54,8.0,73,2
7834,44,7.0,65,20
7835,46,12.0,94,3
7836,56,10.0,89,18
7837,45,7.0,75,21
7838,72,0.0,0,13
7839,49,17.0,68,6
7840,72,0.0,0,8
7841,64,5.0,70,5
7842,46,4.0,67,1
7843,72,0.0,0,17
7844,48,8.0,72,14
7845,62,5.0,66,7
7846,39,11.0,80,17
7847,50,5.0,59,10
7848,50,15.0,76,14
7849,54,7.0,60,10
7850,48,12.0,96,17
7851,41,8.0,76,3
7852,72,0.0,0,3
7853,43,10.0,82,8
7854,14,11.0,57,3
7855,30,13.0,68,3
7856,31,9.0,59,10
7857,72,0.0,0,9
7858,38,9.0,57,25
7859,26,10.0,79,2
7860,40,11.0,56,10
7861,36,6.0,56,27
7862,78,9.0,78,17
7863,40,9.0,53,3
7864,28,11.0,57,1
7865,72,0.0,0,14
7866,36,16.0,57,4
7867,51,6.0,70,10
7868,38,6.0,57,14
7869,72,0.0,0,13
7870,72,0.0,0,25
7871,53,9.0,97,12
7872,56,5.0,78,1
7873,46,18.0,95,7
7874,44,11.0,91,20
7875,45,11.0,91,7
7876,67,6.0,95,14
7877,60,7.0,89,3
7878,57,5.0,34,24
7879,72,0.0,0,7
7880,72,0.0,0,3
7881,48,6.0,90,27
7882,50,10.0,90,3
7883,50,13.0,88,37
7884,47,6.0,71,17
7885,72,0.0,0,7
7886,54,6.0,92,28
7887,23,8.0,60,1
7888,29,14.0,51,2
7889,28,11.0,54,2
7890,35,13.0,58,13
7891,28,15.0,57,11
7892,59,9.0,89,20
7893,21,6.0,78,27
7894,29,10.0,52,10
7895,30,8.0,64,22
7896,72,0.0,0,15
7897,49,15.0,88,48
7898,72,0.0,0,20
7899,34,10.0,40,6
7900,34,14.0,80,1
7901,32,9.0,63,20
7902,28,13.0,66,7
7903,24,11.0,79,13
7904,54,12.0,91,19
7905,56,8.0,91,34
7906,54,6.0,92,24
7907,46,7.0,79,32
7908,31,4.0,76,21
7909,73,12.0,92,3
7910,72,0.0,0,11
7911,54,8.0,87,4
7912,31,10.0,76,7
7913,29,10.0,74,11
7914,72,0.0,0,24
