,temperature,wind_mph,humid,total_Score
6673,56,10.0,37,50
6674,26,14.0,77,59
6675,30,7.0,64,95
6676,57,5.0,90,55
6677,30,4.0,92,57
6678,52,5.0,85,44
6679,15,9.0,65,61
6680,24,14.0,66,41
6681,0,8.0,58,17
6682,58,15.0,38,65
6683,36,13.0,77,36
6684,54,5.0,40,44
6685,72,6.0,65,35
6686,74,14.0,30,37
6687,72,9.0,72,43
6688,72,0.0,0,30
6689,85,7.0,69,34
6690,72,0.0,0,42
6691,76,9.0,65,31
6692,78,8.0,86,33
6693,61,12.0,79,38
6694,71,5.0,70,33
6695,81,6.0,82,37
6696,72,0.0,0,39
6697,72,0.0,0,33
6698,74,7.0,80,36
6699,72,7.0,69,28
6700,72,0.0,0,50
6701,67,13.0,55,34
6702,77,9.0,80,13
6703,90,6.0,39,48
6704,72,8.0,86,22
6705,82,8.0,74,61
6706,71,8.0,78,48
6707,74,12.0,91,28
6708,72,0.0,0,40
6709,81,9.0,67,27
6710,72,0.0,0,27
6711,72,0.0,0,42
6712,74,9.0,76,41
6713,67,17.0,91,27
6714,65,8.0,88,52
6715,64,11.0,68,31
6716,64,12.0,87,20
6717,78,15.0,76,49
6718,68,10.0,53,41
6719,65,9.0,63,41
6720,57,6.0,65,45
6721,83,8.0,68,63
6722,55,9.0,80,52
6723,72,0.0,0,42
6724,72,0.0,0,52
6725,59,9.0,72,50
6726,60,7.0,74,34
6727,57,6.0,91,30
6728,69,8.0,67,30
6729,72,0.0,0,51
6730,72,0.0,0,27
6731,63,10.0,81,53
6732,72,0.0,0,51
6733,78,11.0,89,30
6734,72,0.0,0,42
6735,62,11.0,74,74
6736,66,11.0,85,19
6737,72,0.0,0,51
6738,60,12.0,82,17
6739,67,8.0,67,31
6740,72,0.0,0,16
6741,55,6.0,73,24
6742,56,16.0,88,56
6743,81,8.0,75,38
6744,53,8.0,81,46
6745,60,6.0,81,27
6746,81,9.0,79,27
6747,64,14.0,77,25
6748,56,8.0,74,36
6749,83,4.0,19,59
6750,72,0.0,0,41
6751,62,10.0,76,47
6752,66,8.0,86,41
6753,62,8.0,67,42
6754,72,0.0,0,39
6755,72,0.0,0,26
6756,72,0.0,0,52
6757,78,8.0,82,37
6758,50,5.0,76,84
6759,59,5.0,67,57
6760,52,8.0,60,29
6761,61,11.0,77,43
6762,72,0.0,0,30
6763,60,9.0,44,45
6764,53,10.0,65,47
6765,59,10.0,91,24
6766,72,0.0,0,47
6767,72,0.0,0,36
6768,59,16.0,64,28
6769,53,8.0,61,49
6770,56,3.0,63,58
6771,71,13.0,56,20
6772,58,9.0,60,30
6773,57,9.0,68,29
6774,72,0.0,0,51
6775,73,12.0,71,37
6776,62,9.0,83,58
6777,72,15.0,68,38
6778,47,12.0,77,43
6779,62,19.0,68,50
6780,72,0.0,0,36
6781,70,17.0,63,60
6782,49,9.0,82,63
6783,50,11.0,83,52
6784,54,10.0,81,47
6785,41,14.0,57,79
6786,52,6.0,40,26
6787,54,16.0,63,49
6788,73,13.0,31,22
6789,72,0.0,0,36
6790,72,0.0,0,31
6791,66,7.0,54,37
6792,57,18.0,79,20
6793,33,11.0,76,41
6794,54,8.0,63,53
6795,72,0.0,0,42
6796,81,14.0,68,39
6797,52,9.0,60,52
6798,63,8.0,82,47
6799,64,6.0,94,49
6800,59,6.0,83,29
6801,62,3.0,78,68
6802,72,0.0,0,19
6803,72,0.0,0,37
6804,72,0.0,0,45
6805,72,0.0,0,28
6806,72,0.0,0,27
6807,34,10.0,63,48
6808,33,11.0,59,46
6809,32,10.0,75,23
6810,38,10.0,55,45
6811,72,0.0,0,37
6812,72,0.0,0,41
6813,39,19.0,43,65
6814,34,15.0,65,51
6815,72,0.0,0,45
6816,42,16.0,46,24
6817,50,8.0,58,52
6818,72,0.0,0,39
6819,54,9.0,77,43
6820,32,11.0,73,58
6821,38,4.0,61,44
6822,42,10.0,63,71
6823,56,9.0,50,37
6824,47,10.0,32,29
6825,30,8.0,72,47
6826,42,12.0,72,41
6827,53,8.0,47,57
6828,72,0.0,0,75
6829,72,0.0,0,65
6830,58,2.0,74,37
6831,46,11.0,61,58
6832,65,16.0,54,50
6833,72,0.0,0,45
6834,67,4.0,48,48
6835,42,8.0,24,42
6836,38,3.0,46,47
6837,72,0.0,0,33
6838,41,6.0,46,48
6839,72,0.0,0,30
6840,59,21.0,97,58
6841,57,5.0,37,54
6842,38,5.0,54,31
6843,72,0.0,0,63
6844,58,6.0,78,42
6845,55,19.0,96,29
6846,36,16.0,83,24
6847,72,0.0,0,43
6848,72,0.0,0,32
6849,50,5.0,67,27
6850,43,7.0,65,35
6851,29,11.0,75,45
6852,47,6.0,70,72
6853,44,11.0,48,26
6854,27,16.0,91,42
6855,39,4.0,70,53
6856,38,11.0,44,40
6857,72,0.0,0,38
6858,37,9.0,95,45
6859,72,0.0,0,33
6860,72,0.0,0,48
6861,61,6.0,49,66
6862,72,0.0,0,37
6863,68,8.0,66,20
6864,76,15.0,64,41
6865,39,5.0,72,31
6866,72,0.0,0,52
6867,31,13.0,47,41
6868,72,0.0,0,58
6869,51,16.0,92,24
6870,49,7.0,96,48
6871,72,0.0,0,36
6872,51,17.0,77,45
6873,58,13.0,95,24
6874,55,5.0,66,52
6875,69,14.0,80,57
6876,54,10.0,86,24
6877,72,0.0,0,23
6878,31,14.0,85,45
6879,72,0.0,0,44
6880,72,0.0,0,47
6881,34,12.0,73,19
6882,40,20.0,76,44
6883,64,12.0,70,34
6884,72,0.0,0,46
6885,59,15.0,81,54
6886,72,0.0,0,40
6887,29,16.0,78,47
6888,72,0.0,0,46
6889,29,15.0,79,44
6890,34,15.0,68,35
6891,72,13.0,74,24
6892,63,3.0,44,16
6893,72,0.0,0,44
6894,57,17.0,86,33
6895,41,17.0,90,41
6896,37,8.0,85,41
6897,32,6.0,85,40
6898,33,15.0,77,43
6899,61,12.0,15,53
6900,42,14.0,82,20
6901,50,22.0,75,18
6902,72,0.0,0,34
6903,72,0.0,0,31
6904,72,0.0,0,61
6905,24,16.0,40,43
6906,46,5.0,44,43
6907,56,10.0,76,33
6908,72,0.0,0,34
6909,68,8.0,64,30
6910,72,0.0,0,27
6911,26,13.0,51,45
6912,50,19.0,90,49
6913,33,4.0,52,32
6914,32,14.0,74,29
6915,49,11.0,76,36
6916,58,7.0,67,53
6917,37,12.0,61,55
6918,30,12.0,82,48
6919,32,10.0,54,59
6920,59,13.0,80,26
6921,34,9.0,60,47
6922,30,8.0,68,48
6923,27,3.0,73,45
6924,51,9.0,84,38
6925,39,12.0,90,57
6926,54,13.0,86,55
6927,58,26.0,79,14
6928,56,12.0,82,56
6929,34,17.0,95,49
6930,36,13.0,46,57
6931,64,13.0,79,43
6932,42,8.0,96,31
6933,3,16.0,67,43
6934,23,19.0,54,26
6935,72,0.0,0,56
6936,72,0.0,0,45
6937,78,3.0,74,34
6938,71,4.0,72,45
6939,81,7.0,80,26
6940,66,4.0,76,44
6941,70,14.0,53,22
6942,65,6.0,80,47
6943,80,8.0,78,45
6944,71,4.0,79,55
6945,75,10.0,70,48
6946,67,8.0,85,48
6947,82,5.0,71,19
6948,72,0.0,0,62
6949,72,0.0,0,44
6950,69,8.0,82,62
6951,67,8.0,70,27
6952,68,9.0,81,51
6953,72,0.0,0,27
6954,72,0.0,0,37
6955,89,5.0,48,47
6956,80,11.0,71,29
6957,72,0.0,0,26
6958,72,0.0,0,49
6959,71,6.0,68,33
6960,70,8.0,69,19
6961,79,10.0,66,53
6962,72,0.0,0,41
6963,72,0.0,0,15
6964,73,9.0,61,50
6965,67,11.0,68,55
6966,66,6.0,86,41
6967,68,13.0,76,40
6968,72,6.0,80,38
6969,71,7.0,65,32
6970,72,0.0,0,42
6971,71,11.0,42,49
6972,72,0.0,0,67
6973,69,6.0,75,39
6974,72,0.0,0,34
6975,74,7.0,71,33
6976,72,9.0,68,47
6977,63,7.0,93,51
6978,86,10.0,57,41
6979,71,13.0,74,46
6980,51,9.0,82,58
6981,66,15.0,70,41
6982,60,19.0,56,45
6983,72,0.0,0,16
6984,51,9.0,66,72
6985,56,17.0,61,34
6986,75,10.0,52,49
6987,84,5.0,64,52
6988,72,0.0,0,52
6989,50,8.0,72,70
6990,72,0.0,0,48
6991,82,8.0,74,51
6992,66,12.0,67,45
6993,60,8.0,81,61
6994,81,11.0,77,37
6995,64,14.0,85,36
6996,73,6.0,83,38
6997,72,8.0,48,52
6998,72,0.0,0,50
6999,78,10.0,49,30
7000,72,0.0,0,47
7001,72,0.0,0,41
7002,67,11.0,56,37
7003,63,13.0,78,23
7004,69,11.0,66,55
7005,72,0.0,0,28
7006,69,8.0,80,37
7007,72,0.0,0,29
7008,86,6.0,35,39
7009,65,12.0,84,35
7010,68,7.0,74,34
7011,68,4.0,73,76
7012,79,10.0,69,34
7013,67,10.0,56,35
7014,68,13.0,70,37
7015,82,12.0,66,31
7016,62,13.0,70,37
7017,59,10.0,30,47
7018,74,12.0,64,37
7019,64,10.0,28,40
7020,60,8.0,47,51
7021,59,13.0,63,40
7022,77,11.0,75,59
7023,53,9.0,58,39
7024,72,0.0,0,35
7025,57,4.0,66,46
7026,72,0.0,0,40
7027,77,10.0,71,36
7028,68,15.0,53,47
7029,65,8.0,72,37
7030,57,10.0,69,34
7031,55,4.0,61,42
7032,72,0.0,0,26
7033,72,0.0,0,63
7034,51,7.0,66,36
7035,54,13.0,75,43
7036,66,10.0,59,48
7037,60,12.0,72,53
7038,55,13.0,68,23
7039,56,8.0,76,37
7040,72,0.0,0,13
7041,72,0.0,0,46
7042,72,0.0,0,15
7043,72,0.0,0,48
7044,46,11.0,83,40
7045,50,11.0,86,37
7046,72,0.0,0,79
7047,62,7.0,22,55
7048,78,9.0,89,16
7049,35,11.0,80,43
7050,66,7.0,31,54
7051,63,8.0,94,33
7052,48,10.0,74,25
7053,46,12.0,76,56
7054,72,0.0,0,23
7055,48,20.0,87,38
7056,82,11.0,78,69
7057,55,16.0,56,54
7058,42,14.0,71,39
7059,72,0.0,0,59
7060,46,13.0,79,69
7061,39,12.0,78,30
7062,65,5.0,73,27
7063,60,12.0,67,52
7064,73,3.0,31,52
7065,38,16.0,48,57
7066,60,14.0,93,35
7067,72,0.0,0,41
7068,72,0.0,0,65
7069,51,14.0,91,15
7070,36,16.0,73,23
7071,64,6.0,66,41
7072,46,13.0,76,37
7073,38,7.0,85,24
7074,72,0.0,0,41
7075,58,7.0,63,23
7076,63,7.0,71,68
7077,46,7.0,79,16
7078,54,8.0,68,34
7079,43,9.0,78,41
7080,72,0.0,0,41
7081,54,10.0,79,30
7082,30,12.0,90,34
7083,50,15.0,85,37
7084,72,0.0,0,51
7085,47,12.0,67,36
7086,56,12.0,86,46
7087,37,8.0,56,31
7088,72,0.0,0,53
7089,25,11.0,78,38
7090,38,14.0,68,20
7091,38,17.0,69,29
7092,61,6.0,72,51
7093,72,0.0,0,37
7094,72,0.0,0,79
7095,60,9.0,73,34
7096,29,15.0,78,23
7097,56,10.0,58,26
7098,72,0.0,0,48
7099,24,8.0,71,46
7100,70,11.0,73,43
7101,39,11.0,74,57
7102,39,10.0,98,44
7103,72,0.0,0,26
7104,72,0.0,0,23
7105,23,17.0,62,62
7106,45,6.0,90,43
7107,48,3.0,93,29
7108,72,0.0,0,33
7109,72,0.0,0,42
7110,61,15.0,86,27
7111,40,6.0,90,45
7112,27,13.0,73,20
7113,49,5.0,90,14
7114,32,12.0,92,51
7115,42,11.0,42,34
7116,72,0.0,0,75
7117,66,16.0,68,41
7118,38,7.0,58,37
7119,61,8.0,67,66
7120,72,0.0,0,41
7121,46,14.0,84,53
7122,71,14.0,89,56
7123,45,7.0,75,28
7124,56,5.0,52,46
7125,57,6.0,93,29
7126,46,5.0,80,86
7127,50,6.0,82,43
7128,39,6.0,92,30
7129,56,12.0,76,50
7130,72,0.0,0,38
7131,42,13.0,84,55
7132,36,16.0,53,55
7133,28,13.0,86,59
7134,43,9.0,56,46
7135,35,17.0,56,52
7136,49,8.0,56,23
7137,62,11.0,82,17
7138,57,6.0,82,66
7139,72,0.0,0,61
7140,31,11.0,80,23
7141,35,19.0,63,36
7142,25,7.0,87,30
7143,56,7.0,62,63
7144,57,14.0,91,45
7145,49,11.0,88,36
7146,36,13.0,69,40
7147,36,14.0,86,45
7148,41,8.0,52,41
7149,72,0.0,0,23
7150,53,12.0,79,43
7151,30,15.0,74,34
7152,35,11.0,61,40
7153,38,20.0,56,31
7154,58,6.0,52,36
7155,33,6.0,73,55
7156,72,0.0,0,27
7157,72,0.0,0,37
7158,72,0.0,0,37
7159,72,0.0,0,41
7160,49,7.0,90,51
7161,49,6.0,50,48
7162,32,7.0,73,52
7163,31,16.0,84,38
7164,52,12.0,54,29
7165,55,8.0,71,55
7166,72,0.0,0,23
7167,23,6.0,80,41
7168,72,0.0,0,47
7169,48,17.0,87,27
7170,65,6.0,86,46
7171,37,13.0,74,30
7172,47,15.0,83,22
7173,72,0.0,0,67
7174,42,10.0,58,67
7175,76,12.0,84,26
7176,27,21.0,50,59
7177,39,10.0,69,45
7178,33,14.0,63,20
7179,49,11.0,69,30
7180,54,13.0,90,60
7181,50,14.0,36,13
7182,27,17.0,79,28
7183,30,11.0,91,24
7184,54,10.0,95,33
7185,33,8.0,52,45
7186,59,6.0,79,55
7187,73,9.0,83,30
7188,72,0.0,0,38
7189,74,8.0,73,57
7190,80,7.0,73,47
7191,72,0.0,0,39
7192,72,0.0,0,41
7193,73,5.0,51,33
7194,75,11.0,60,38
7195,88,11.0,44,48
7196,84,12.0,66,36
7197,80,12.0,42,55
7198,70,14.0,70,66
7199,81,8.0,62,37
7200,79,5.0,76,33
7201,70,9.0,46,48
7202,72,0.0,0,33
7203,75,9.0,60,34
7204,72,0.0,0,47
7205,76,4.0,47,20
7206,72,11.0,59,37
7207,79,6.0,73,37
7208,82,12.0,62,20
7209,64,14.0,65,65
7210,66,10.0,76,35
7211,70,5.0,79,38
7212,72,0.0,0,69
7213,73,4.0,59,29
7214,72,0.0,0,29
7215,72,0.0,0,62
7216,78,10.0,69,55
7217,90,7.0,27,20
7218,74,7.0,82,19
7219,78,7.0,94,42
7220,73,8.0,76,50
7221,81,9.0,90,34
7222,71,10.0,86,30
7223,72,0.0,0,35
7224,68,10.0,87,43
7225,72,10.0,82,67
7226,84,8.0,80,21
7227,64,10.0,68,51
7228,72,0.0,0,38
7229,75,10.0,76,38
7230,73,5.0,75,67
7231,59,4.0,82,51
7232,79,11.0,60,55
7233,78,12.0,63,59
7234,78,11.0,70,45
7235,76,11.0,65,23
7236,72,0.0,0,32
7237,84,9.0,72,25
7238,80,12.0,60,54
7239,66,7.0,69,50
7240,72,0.0,0,37
7241,81,6.0,66,49
7242,72,0.0,0,33
7243,50,9.0,68,47
7244,55,8.0,70,29
7245,72,0.0,0,57
7246,72,0.0,0,74
7247,47,14.0,85,57
7248,80,6.0,81,23
7249,80,10.0,31,43
7250,58,17.0,74,58
7251,72,0.0,0,29
7252,56,13.0,88,41
7253,57,19.0,93,23
7254,54,14.0,84,61
7255,64,15.0,73,54
7256,56,6.0,74,45
7257,60,9.0,70,20
7258,68,9.0,69,47
7259,72,0.0,0,40
7260,72,0.0,0,55
7261,72,0.0,0,31
7262,58,18.0,95,50
7263,72,0.0,0,37
7264,77,5.0,20,27
7265,61,7.0,60,13
7266,63,14.0,65,29
7267,80,11.0,81,49
7268,72,0.0,0,47
7269,72,0.0,0,48
7270,69,12.0,61,58
7271,72,0.0,0,54
7272,65,11.0,62,22
7273,77,8.0,76,29
7274,81,17.0,68,14
7275,68,18.0,56,33
7276,66,8.0,38,23
7277,58,16.0,85,25
7278,64,11.0,72,41
7279,58,12.0,67,65
7280,64,18.0,63,38
7281,55,2.0,63,44
7282,61,10.0,64,37
7283,72,0.0,0,12
7284,64,11.0,46,31
7285,78,14.0,64,21
7286,52,7.0,77,38
7287,50,10.0,46,61
7288,72,0.0,0,47
7289,72,0.0,0,38
7290,65,8.0,80,47
7291,57,3.0,55,43
7292,63,12.0,78,33
7293,55,9.0,48,35
7294,73,4.0,89,51
7295,72,0.0,0,52
7296,48,6.0,52,64
7297,44,7.0,71,54
7298,49,12.0,73,58
7299,72,0.0,0,32
7300,55,7.0,75,59
7301,47,6.0,56,72
7302,61,6.0,63,48
7303,72,0.0,0,49
7304,72,0.0,0,37
7305,49,19.0,97,37
7306,50,11.0,56,34
7307,72,0.0,0,36
7308,74,11.0,68,41
7309,66,7.0,71,35
7310,48,10.0,60,19
7311,53,9.0,81,48
7312,31,8.0,86,37
7313,50,6.0,96,22
7314,46,13.0,61,46
7315,45,6.0,62,23
7316,68,7.0,71,53
7317,72,0.0,0,55
7318,44,9.0,69,51
7319,36,4.0,81,32
7320,65,7.0,42,56
7321,44,4.0,62,47
7322,72,0.0,0,29
7323,54,15.0,63,40
7324,58,6.0,77,37
7325,58,6.0,74,27
7326,72,0.0,0,27
7327,72,0.0,0,27
7328,56,12.0,67,31
7329,72,0.0,0,50
7330,58,10.0,65,37
7331,72,0.0,0,47
7332,72,6.0,81,53
7333,55,4.0,90,22
7334,64,4.0,43,63
7335,46,18.0,63,23
7336,53,14.0,71,37
7337,72,0.0,0,33
7338,36,7.0,60,45
7339,59,6.0,60,75
7340,72,0.0,0,42
7341,56,10.0,90,51
7342,38,14.0,61,45
7343,56,15.0,30,54
7344,54,12.0,68,52
7345,44,7.0,62,27
7346,43,14.0,55,20
7347,41,9.0,57,87
7348,74,8.0,80,53
7349,72,0.0,0,44
7350,38,8.0,64,33
7351,46,17.0,66,49
7352,58,7.0,61,82
7353,72,0.0,0,35
7354,52,9.0,91,40
7355,57,9.0,72,51
7356,72,0.0,0,38
7357,74,9.0,69,40
7358,43,8.0,76,46
7359,53,8.0,71,69
7360,53,5.0,50,69
7361,62,14.0,86,48
7362,58,14.0,70,47
7363,72,0.0,0,31
7364,66,23.0,82,58
7365,54,20.0,66,48
7366,57,24.0,89,38
7367,54,12.0,56,31
7368,50,18.0,51,44
7369,65,11.0,83,30
7370,63,11.0,81,32
7371,62,9.0,76,44
7372,73,7.0,76,59
7373,72,0.0,0,70
7374,65,6.0,80,59
7375,45,10.0,62,42
7376,66,14.0,82,53
7377,25,8.0,83,66
7378,54,7.0,82,63
7379,72,0.0,0,49
7380,72,0.0,0,25
7381,73,7.0,77,46
7382,72,0.0,0,50
7383,44,8.0,56,36
7384,31,6.0,77,46
7385,72,0.0,0,65
7386,42,5.0,80,66
7387,41,5.0,62,37
7388,43,8.0,96,53
7389,74,10.0,94,19
7390,72,0.0,0,55
7391,43,7.0,60,37
7392,38,11.0,66,65
7393,78,12.0,74,37
7394,73,11.0,90,29
7395,72,0.0,0,44
7396,51,14.0,81,48
7397,39,20.0,71,27
7398,44,16.0,47,36
7399,44,8.0,98,22
7400,48,3.0,97,33
7401,25,11.0,75,52
7402,41,4.0,82,49
7403,72,0.0,0,50
7404,55,12.0,73,27
7405,46,12.0,69,45
7406,32,7.0,73,27
7407,72,0.0,0,41
7408,57,6.0,63,36
7409,49,9.0,59,35
7410,72,0.0,0,60
7411,76,11.0,81,52
7412,48,11.0,51,55
7413,31,7.0,82,42
7414,72,0.0,0,78
7415,26,5.0,72,29
7416,46,5.0,97,57
7417,72,0.0,0,46
7418,36,13.0,47,49
7419,45,12.0,72,30
7420,29,7.0,68,30
7421,53,4.0,39,29
7422,34,9.0,45,41
7423,72,0.0,0,54
7424,32,10.0,75,35
7425,33,14.0,60,29
7426,57,8.0,85,24
7427,43,24.0,71,27
7428,75,14.0,80,41
7429,64,12.0,89,35
7430,54,12.0,56,57
7431,72,0.0,0,38
7432,29,14.0,62,41
7433,72,0.0,0,62
7434,28,16.0,53,58
7435,72,0.0,0,57
7436,37,20.0,36,33
7437,74,11.0,67,53
7438,72,0.0,0,31
7439,80,12.0,81,44
7440,79,7.0,46,71
7441,70,6.0,64,49
7442,72,0.0,0,45
7443,68,10.0,69,37
7444,73,8.0,50,58
7445,72,0.0,0,29
7446,81,7.0,82,30
7447,70,10.0,54,43
7448,72,0.0,0,37
7449,72,0.0,0,48
7450,61,9.0,84,52
7451,71,5.0,59,76
7452,50,7.0,65,59
7453,67,5.0,44,41
7454,66,10.0,87,36
7455,66,5.0,67,42
7456,79,9.0,86,35
7457,61,9.0,74,49
7458,72,6.0,54,35
7459,64,9.0,62,27
7460,60,9.0,65,59
7461,72,0.0,0,39
7462,62,4.0,74,43
7463,72,0.0,0,38
7464,68,9.0,60,71
7465,64,4.0,76,24
7466,62,5.0,63,20
7467,83,11.0,46,31
7468,58,10.0,73,30
7469,68,16.0,58,43
7470,72,0.0,0,42
7471,68,11.0,75,52
7472,76,8.0,90,39
7473,60,7.0,66,26
7474,78,7.0,90,23
7475,63,9.0,62,47
7476,70,6.0,80,30
7477,64,6.0,56,39
7478,69,9.0,54,41
7479,67,8.0,78,27
7480,63,6.0,91,46
7481,87,7.0,33,34
7482,72,0.0,0,32
7483,44,8.0,81,24
7484,62,12.0,57,48
7485,65,10.0,80,35
7486,56,14.0,68,26
7487,60,9.0,66,20
7488,72,0.0,0,35
7489,67,12.0,71,31
7490,60,9.0,78,46
7491,66,8.0,74,74
7492,78,10.0,54,42
7493,72,0.0,0,43
7494,41,11.0,75,34
7495,82,13.0,83,41
7496,72,0.0,0,62
7497,72,0.0,0,65
7498,72,0.0,0,30
7499,64,11.0,98,23
7500,58,10.0,74,49
7501,71,10.0,57,29
7502,84,6.0,24,17
7503,72,0.0,0,46
7504,72,0.0,0,37
7505,71,8.0,83,25
7506,62,6.0,94,35
7507,60,8.0,92,45
7508,65,8.0,76,30
7509,68,12.0,67,22
7510,70,11.0,26,60
7511,63,10.0,81,61
7512,66,9.0,75,23
7513,64,6.0,85,29
7514,72,0.0,0,45
7515,72,0.0,0,48
7516,48,12.0,67,36
7517,72,0.0,0,54
7518,58,10.0,86,20
7519,74,24.0,83,31
7520,58,12.0,75,34
7521,32,10.0,62,41
7522,74,12.0,12,34
7523,59,19.0,71,23
7524,51,5.0,74,43
7525,59,6.0,36,58
7526,71,9.0,56,29
7527,65,8.0,70,34
7528,46,8.0,60,33
7529,50,17.0,58,34
7530,72,0.0,0,56
7531,62,10.0,51,9
7532,72,0.0,0,41
7533,49,14.0,65,47
7534,72,0.0,0,37
7535,59,10.0,73,47
7536,72,0.0,0,42
7537,41,9.0,67,22
7538,72,0.0,0,23
7539,65,6.0,65,45
7540,74,7.0,14,30
7541,64,8.0,62,25
7542,58,9.0,74,34
7543,72,0.0,0,58
7544,62,6.0,73,51
7545,59,6.0,90,40
7546,59,4.0,80,23
7547,72,0.0,0,47
7548,72,0.0,0,37
7549,61,6.0,85,70
7550,51,10.0,28,43
7551,52,16.0,62,34
7552,76,14.0,78,17
7553,72,0.0,0,47
7554,72,0.0,0,42
7555,62,19.0,69,33
7556,72,0.0,0,58
7557,50,18.0,41,19
7558,59,5.0,68,40
7559,72,0.0,0,37
7560,63,6.0,73,50
7561,72,0.0,0,57
7562,55,14.0,43,51
7563,37,6.0,48,27
7564,43,11.0,56,50
7565,72,0.0,0,44
7566,53,12.0,71,46
7567,69,7.0,85,27
7568,64,6.0,64,9
7569,72,0.0,0,45
7570,58,6.0,77,37
7571,75,3.0,26,42
7572,68,7.0,51,40
7573,72,0.0,0,30
7574,50,19.0,68,26
7575,60,13.0,65,38
7576,53,15.0,71,31
7577,52,9.0,82,63
7578,54,15.0,49,51
7579,72,0.0,0,37
7580,43,19.0,57,41
7581,62,9.0,92,64
7582,44,4.0,88,48
7583,41,11.0,86,43
7584,71,7.0,81,44
7585,58,5.0,81,36
7586,59,2.0,87,61
7587,54,13.0,74,30
7588,69,8.0,87,29
7589,50,16.0,62,50
7590,57,7.0,91,26
7591,62,6.0,38,22
7592,58,8.0,82,24
7593,60,7.0,81,43
7594,55,7.0,93,65
7595,30,9.0,90,48
7596,50,10.0,54,20
7597,72,0.0,0,38
7598,72,0.0,0,55
7599,46,10.0,61,53
7600,72,0.0,0,62
7601,56,8.0,73,71
7602,72,0.0,0,19
7603,72,0.0,0,19
7604,50,17.0,48,58
7605,52,5.0,57,62
7606,37,10.0,73,54
7607,38,10.0,73,47
7608,39,16.0,67,24
7609,51,11.0,51,37
7610,56,7.0,84,23
7611,45,10.0,43,26
7612,72,0.0,0,50
7613,55,9.0,72,55
7614,55,5.0,28,38
7615,49,9.0,74,19
7616,52,6.0,72,55
7617,73,13.0,71,71
7618,26,14.0,56,26
7619,72,0.0,0,47
7620,55,10.0,81,69
7621,50,8.0,66,51
7622,42,14.0,96,54
7623,56,6.0,31,33
7624,55,13.0,83,74
7625,68,8.0,86,41
7626,54,9.0,69,35
7627,31,4.0,87,64
7628,43,8.0,44,31
7629,32,4.0,69,55
7630,40,16.0,55,48
7631,50,16.0,92,30
7632,72,0.0,0,35
7633,30,6.0,74,36
7634,72,0.0,0,35
7635,72,0.0,0,44
7636,42,6.0,85,59
7637,50,4.0,84,33
7638,71,6.0,78,39
7639,38,6.0,86,72
7640,65,10.0,83,51
7641,27,10.0,82,54
7642,43,5.0,54,65
7643,38,12.0,61,33
7644,57,4.0,29,52
7645,49,6.0,76,47
7646,72,0.0,0,41
7647,40,11.0,71,39
7648,28,9.0,85,38
7649,76,6.0,74,21
7650,53,9.0,64,45
7651,30,14.0,53,66
7652,72,0.0,0,45
7653,48,12.0,78,43
7654,33,8.0,66,38
7655,72,0.0,0,44
7656,72,0.0,0,55
7657,72,0.0,0,24
7658,50,3.0,78,46
7659,28,9.0,54,22
7660,36,9.0,63,55
7661,47,9.0,62,39
7662,60,6.0,34,43
7663,72,0.0,0,51
7664,26,15.0,58,50
7665,72,0.0,0,37
7666,30,15.0,52,51
7667,29,18.0,48,23
7668,72,0.0,0,46
7669,27,19.0,68,57
7670,58,7.0,69,69
7671,48,7.0,89,28
7672,68,14.0,78,44
7673,50,18.0,59,79
7674,56,7.0,91,58
7675,53,14.0,74,31
7676,42,10.0,86,23
7677,47,9.0,83,69
7678,32,15.0,91,73
7679,72,0.0,0,41
7680,53,10.0,59,83
7681,63,4.0,79,31
7682,44,14.0,76,37
7683,48,15.0,81,26
7684,32,10.0,58,18
7685,72,0.0,0,63
7686,39,8.0,48,40
7687,37,4.0,82,38
7688,72,0.0,0,37
7689,72,0.0,0,37
7690,52,11.0,53,27
7691,46,13.0,45,69
7692,72,0.0,0,35
7693,72,0.0,0,86
7694,72,0.0,0,17
7695,58,10.0,68,47
7696,72,0.0,0,39
7697,78,7.0,84,37
7698,70,7.0,82,29
7699,84,9.0,74,23
7700,76,7.0,92,37
7701,86,9.0,51,41
7702,69,13.0,87,36
7703,72,0.0,0,24
7704,72,0.0,0,57
7705,75,8.0,86,34
7706,95,7.0,32,55
7707,63,8.0,95,37
7708,72,0.0,0,64
7709,73,5.0,90,16
7710,60,12.0,77,15
7711,72,0.0,0,77
7712,74,7.0,91,31
7713,72,0.0,0,20
7714,92,5.0,31,63
7715,78,8.0,71,31
7716,71,10.0,26,56
7717,56,8.0,93,71
7718,59,11.0,76,60
7719,74,4.0,80,75
7720,67,7.0,78,55
7721,82,9.0,76,41
7722,72,0.0,0,69
7723,74,7.0,82,51
7724,72,0.0,0,25
7725,73,7.0,80,45
7726,73,9.0,74,39
7727,74,12.0,88,13
7728,60,9.0,63,9
7729,59,8.0,64,25
7730,64,10.0,52,21
7731,72,0.0,0,41
7732,72,0.0,0,65
7733,69,9.0,44,52
7734,63,13.0,51,41
7735,83,16.0,76,25
7736,59,16.0,61,34
7737,62,5.0,83,30
7738,57,14.0,68,43
7739,68,8.0,74,57
7740,63,8.0,74,48
7741,62,11.0,92,43
7742,80,6.0,28,32
7743,70,6.0,89,37
7744,62,8.0,83,46
7745,71,11.0,88,22
7746,84,9.0,74,13
7747,72,0.0,0,28
